2017-02-15,1018.0,1002.32721451,1011.19293063,1014.83589839,680988.272543,674.17299834,1010.10908805
2017-02-16,1045.0,1011.6,1011.6,1039.49925987,964262.69031,934.66209822,1031.66983249
2017-02-17,1063.58,1035.00000001,1039.49925949,1053.67070767,1311452.88621,1247.8330214,1050.98427731
2017-02-18,1070.0,1051.11500341,1055.11944577,1057.7862231,919652.587776,863.59005814,1064.9179887
2017-02-19,1066.19785215,1045.00000001,1059.219,1058.17262239,707934.472046,670.68798723,1055.53474271
2017-02-20,1095.0,1040.00755062,1058.08301527,1094.71027735,1387040.92882,1302.62813183,1064.80191462
2017-02-21,1133.55363963,1083.333,1092.24051989,1127.0,2656343.14895,2402.6066097,1105.60885757
2017-02-22,1138.9786543,1108.55,1126.99999999,1126.0,1182696.10706,1051.74868712,1124.50447672
2017-02-23,1195.0,1120.0,1126.49999999,1188.0,1936980.7726,1672.24795974,1158.30954453
2017-02-24,1225.0,1107.51,1186.16100001,1188.11048987,7018124.06591,5970.28798757,1175.50846467
2017-02-25,1191.116,1129.0,1188.11048987,1153.0,2634468.5431,2273.42629508,1158.80974404
2017-02-26,1189.0,1134.0,1153.0,1179.0,1216121.19295,1040.93826679,1168.29329053
2017-02-27,1199.0,1171.37648778,1179.0,1192.2,1453567.95432,1224.77468844,1186.80437147
2017-02-28,1208.092,1178.11,1196.48999991,1185.00000201,2167634.11926,1818.14036259,1192.22594903
2017-03-01,1234.48999999,1183.0000001,1188.04216581,1234.0,3283736.19221,2703.65627659,1214.55386938
2017-03-02,1279.50000001,1212.26243937,1231.17972735,1258.43,5983817.12763,4799.13259462,1246.85388654
2017-03-03,1294.97999998,1252.50000002,1258.45,1287.95000001,4588433.68598,3597.79249619,1275.34694978
2017-03-04,1291.53675867,1235.0,1287.00000002,1267.99999982,3571027.47015,2826.99209301,1263.18976235
2017-03-05,1280.0,1241.0899,1261.30000071,1276.00290001,2335489.43681,1848.81702453,1263.23449309
2017-03-06,1287.0,1267.75010435,1279.87999997,1274.3162846,1890269.72789,1478.48495886,1278.51806443
2017-03-07,1282.0,1169.05515973,1274.69300001,1231.26,6024888.03752,4895.53802606,1230.68966177
2017-03-08,1243.64892872,1143.00000021,1231.250001,1146.00000025,6603168.43578,5567.3610132,1186.04998312
2017-03-09,1210.0,1135.0,1146.40800021,1192.91479877,5097344.11653,4328.40339445,1177.64996743
2017-03-10,1365.0,1000.0,1192.91479876,1113.0,18086024.2875,15499.5157891,1166.87672916
2017-03-11,1200.00000001,1105.0,1109.99999989,1175.00999951,7782516.54217,6674.53949104,1166.00052372
2017-03-12,1232.3,1166.72254864,1174.0,1224.4,5703290.39939,4756.8395843,1198.9663091
2017-03-13,1249.00000004,1171.0,1224.4,1237.0,8987304.36756,7321.33073175,1227.55065941
2017-03-14,1260.0,1220.5,1236.99999999,1243.22313985,4361732.427,3513.58428064,1241.39114892
2017-03-15,1267.51000001,1241.58999971,1247.94999989,1255.0099998,5010240.605,4005.00351838,1250.99530674
2017-03-16,1265.20000004,1119.31,1255.1099998,1166.0,14513281.7841,12126.0307523,1196.86994702
2017-03-17,1173.99999969,1052.0,1166.0,1070.0,17732666.6644,15941.2457777,1112.37646741
2017-03-18,1095.07999999,935.0,1070.0,966.00000029,20086872.734,19991.051024,1004.79323022
2017-03-19,1063.456,965.00000003,971.29066,1015.1,12207329.5116,12050.7432965,1012.99390512
2017-03-20,1053.49999998,1010.0,1014.0,1036.88000006,5606782.1918,5417.55364473,1034.92878141
2017-03-21,1123.4,1034.0,1036.88000006,1117.97999765,9763917.29384,8977.94194729,1087.54515802
2017-03-22,1118.0,986.22000007,1117.97999764,1037.69999999,11601986.9236,11129.4329325,1042.45984445
2017-03-23,1057.006,1002.52000002,1034.82316026,1034.99999987,5107689.12016,4921.86660961,1037.7544792
2017-03-24,1037.50588201,930.1,1034.99999983,942.51000039,13381400.0495,13665.0951355,979.23943571
2017-03-25,980.08958297,888.98999998,946.79999997,971.95083163,13539527.4636,14511.4272656,933.02520942
2017-03-26,1008.49999999,948.42378187,971.95083163,963.04740785,8418519.65363,8623.20783385,976.26310484
2017-03-27,1046.52104237,957.673528,966.99999999,1040.25000001,9665623.11868,9542.79751511,1012.8710269
2017-03-28,1066.0,1015.5,1042.70581575,1042.34645781,7787918.06911,7460.12537819,1043.93930052
2017-03-29,1057.98,1008.0,1042.0,1040.0,6149111.60215,5946.86694366,1034.00860661
2017-03-30,1053.29999995,1022.0,1040.0,1040.59908959,7528565.30234,7270.61752548,1035.47811117
2017-03-31,1095.0,1036.79880654,1040.59908959,1081.36295113,10672163.5675,10072.7394047,1059.50954737
2017-04-01,1107.11526922,1069.00000101,1078.15705958,1095.87488705,6334579.87172,5824.83344363,1087.51261869
2017-04-02,1140.0,1075.0,1095.0,1106.63248382,17178718.5414,15633.8080686,1098.81856461
2017-04-03,1161.0,1101.01,1107.797979,1151.2102033,17393398.7283,15273.9636891,1138.76129878
2017-04-04,1164.43609029,1122.38204087,1151.2102033,1143.90818147,10546892.9707,9217.25836932,1144.25489099
2017-04-05,1147.88568475,1113.49769376,1143.90818147,1139.99999994,10383414.5453,9199.821243,1128.65394566
2017-04-06,1220.0,1137.23976888,1137.2656011,1193.92000001,14807549.4484,12557.3680464,1179.19212001
2017-04-07,1208.0,1176.52610038,1194.11636853,1197.58999997,9709020.75606,8133.25771008,1193.74315952
2017-04-08,1207.76999999,1172.40000002,1197.58999997,1189.68903824,5942459.35755,4993.32304961,1190.08109399
2017-04-09,1227.32926696,1180.00000002,1189.68903823,1216.54157433,7033619.5967,5837.22744036,1204.95897556
2017-04-10,1228.99999993,1202.0,1216.54157429,1219.49999999,4710062.20815,3866.97237504,1218.02323661
2017-04-11,1246.17325885,1205.98,1219.54999997,1235.99999901,4563138.86703,3725.2829572,1224.91067643
2017-04-12,1240.24999996,1220.57,1235.3121445,1227.00000044,6514305.726,5301.9662533,1228.65846646
2017-04-13,1240.0,1160.99998944,1227.00000035,1186.00000004,9560771.88015,7992.83585865,1196.1676743
2017-04-14,1221.73333333,1183.98989962,1188.98989872,1207.5051791,5774865.9824,4800.06173687,1203.08160581
2017-04-15,1218.0,1185.99999959,1207.5051791,1194.54959853,4947169.97885,4104.21789704,1205.38677598
2017-04-16,1217.00000001,1190.00000009,1193.94839339,1212.5,3253026.45921,2691.61774504,1208.57668783
2017-04-17,1240.48624047,1205.26,1212.56,1238.99999999,7497021.953,6124.05300205,1224.19285895
2017-04-18,1279.99999999,1236.50000223,1238.99999999,1268.04810031,9455075.66453,7500.09328047,1260.66107592
2017-04-19,1293.0,1257.00000001,1265.0,1262.88999999,6540119.51283,5163.50041313,1266.60578862
2017-04-20,1328.0,1260.0,1262.89,1306.65000023,8629088.87224,6683.05788018,1291.18870836
2017-04-21,1334.99999999,1305.55,1306.65000023,1328.0,6823843.60854,5175.24681011,1318.55423691
2017-04-22,1349.0,1291.63403611,1328.0,1346.0,6871016.03242,5207.99741996,1319.32016826
2017-04-23,1366.9,1336.33991796,1345.3667575,1352.19356875,7462767.43294,5537.5988081,1347.65404493
2017-04-24,1357.76054805,1325.95555477,1352.19356875,1347.39901051,7107234.24295,5294.38259921,1342.41039625
2017-04-25,1380.81459654,1341.0960042,1346.86288997,1371.30000001,6630005.33906,4876.41783008,1359.60567163
2017-04-26,1412.93003847,1364.65264554,1372.98,1398.62832429,8147237.95054,5857.68188701,1390.86384472
2017-04-27,1448.88882222,1390.00000009,1398.62832429,1439.38101398,9877013.95739,6953.12883897,1420.5135826
2017-04-28,1450.0,1369.54757195,1439.38101398,1413.29999998,12034818.9815,8545.89155839,1408.25786277
2017-04-29,1438.0,1404.1203479,1413.29999997,1424.63835519,11151114.5547,7861.70106246,1418.40989197
2017-04-30,1442.75347154,1402.0,1424.63835515,1435.08977391,9521701.96462,6694.79524991,1422.25439452
2017-05-01,1585.16,1429.01149368,1435.08977389,1529.99999999,20038395.8022,13412.0085918,1494.0637463
2017-05-02,1615.02380427,1510.0,1529.99999999,1561.907,11571053.7184,7422.17146827,1558.98496387
